,node_852r.2_harmonico_60,node_852r.2_harmonico_180,node_852r.2_harmonico_300,node_852r.2_harmonico_420,node_852r.2_harmonico_540,node_852r.2_harmonico_660,node_852r.2_harmonico_780,node_852r.2_harmonico_900,node_852r.2_harmonico_1020,node_852r.2_harmonico_1140,node_852r.2_harmonico_1260,node_852r.2_harmonico_1380,node_852r.2_harmonico_1500,node_852r.2_harmonico_1620,node_852r.2_harmonico_1740,node_852r.2_harmonico_1860,node_852r.2_harmonico_1980,node_852r.2_harmonico_2100,node_852r.2_harmonico_2220,node_852r.2_harmonico_2340,node_852r.2_harmonico_2460,node_852r.2_harmonico_2580,node_852r.2_harmonico_2700,node_852r.2_harmonico_2820,node_852r.2_harmonico_2940
24,14569.294674225344,0.9284087665638964,-3.225346255276428,0.0935431430358004,0.3740846003267258,0.4096115239424999,0.4923732453783139,0.6335129431159418,0.8483764848911726,1.1686476706457614,1.6430181664617791,2.3109658867817955,3.0379218699954165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-7615.349969488173,25.01275005045405,15.65240122967331,-17.55724888740449,-12.645114580248617,-8.65763019725511,-5.718291379281233,-3.264281282715785,-0.9538253808432192,1.4609360091751922,4.217040374972257,7.585873907590049,11.857600794884725,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,-7237.48348983978,-27.15590428661306,-12.27023004313868,17.946058004595827,12.501503572867552,8.455381188085749,5.534065533507735,3.1661016373707107,1.040600375259462,-1.0348003828618089,-3.211869976595711,-5.6620161258082735,-8.692585553968982,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,-7614.371221976038,25.008913629136902,15.641267077608823,-17.56393823659729,-12.650790948475862,-8.66302536911411,-5.723241209581477,-3.2682993891653127,-0.9561320441693898,1.4615117473429902,4.222247112006513,7.598313164491618,11.881018704131847,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,14026.940432086403,1.8928444276526828,-6.470437118744707,0.2020667035246527,0.7612250076358672,0.8279171135578588,0.9862775937281234,1.255381638013316,1.661480176852255,2.260866424966734,3.1398480943240954,4.364604163262174,5.677311098694413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,-7682.721813532281,50.64978082296539,31.80498835400974,-35.228874642315844,-25.27151308518564,-17.201398077208644,-11.277816903571702,-6.377611126746015,-1.830759162180135,2.832238526284872,8.041696821320581,14.271623441034654,22.00581481547405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,-6922.576394233196,-54.94081335863828,-24.82660793136452,36.110415805494846,25.06407028808904,16.87258022003398,10.979908420720855,6.238087290995064,2.030068221939363,-2.016628817359331,-6.184381206597825,-10.778788722081307,-16.337492275863063,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,13594.2257512471,2.656835383239262,-9.023173596236218,0.2617190088252228,1.0369802540880242,1.1231219515094837,1.330660777895123,1.682065255496264,2.207079108285184,2.972554443228984,4.080514243713853,5.6038178887144845,7.214051591735521,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,-7731.844380427564,70.90491049867022,44.59300935064211,-48.8530892288063,-34.86766966408807,-23.566801061184588,-15.3164365208806,-8.56782120376946,-2.416870929827311,3.74349858999413,10.43915615776872,18.218284654246464,27.60221463522001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,-6674.450239183574,-76.88905742529343,-34.81102165682965,50.11048013296357,34.60496803735688,23.1371839621816,14.930126104167051,8.39413618135129,2.6883350573473948,-2.67777205067257,-8.05474330056798,-13.797046353306277,-20.50978537905292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,14779.971480339516,2.8846125704666896,-9.913422907759186,0.290945855016327,1.1428730816520478,1.234601584435283,1.458520626281008,1.8395638939260197,2.4100355880839057,3.2426503515986336,4.448442263994084,6.10663345426193,7.859224479867264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
46,-7927.47936282699,73.09804349255542,46.13452725198154,-50.30405992209317,-35.9186434115278,-24.277575451015167,-15.776934792755084,-8.824394294240856,-2.489866277247365,3.850855618534128,10.737891561865757,18.73368650018825,28.37260900116365,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
48,-6878.514642101977,-79.73236655475439,-36.25655008575819,51.90954599297984,35.85882908764519,23.974929223426468,15.468079794172342,8.693559212541064,2.780900677357675,-2.77748983806753,-8.344011482944145,-14.284502161700525,-21.222753680783597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
50,14779.786040099589,2.884825598306568,-9.914188234096722,0.2910128890083316,1.1429651064374573,1.2346905721356771,1.458621801054274,1.8396885335324404,2.41019420725587,3.242855120964733,4.448708043943723,6.106974880298786,7.859637888666055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
52,-7927.468078439145,73.10488949187585,46.13714352415187,-50.30915520273516,-35.921996827436296,-24.279729986760444,-15.778268744928102,-8.825102864025624,-2.490057110501419,3.8511198619268256,10.738573059815474,18.734759303108632,28.374041513029248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
54,-6878.41495495754,-79.73975008921866,-36.25810441708087,51.91467133334464,35.862113857232984,23.97702051090725,15.469366350961511,8.694246295252007,2.7811102328334414,-2.7776755337485213,-8.344528892594788,-14.285295462563054,-21.22377163876644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,14774.03725464714,2.8914294337913664,-9.937911978176164,0.2930886244293856,1.1458153596570433,1.237446349005694,1.46175462265687,1.84354738937896,2.415104065331721,3.249191641587074,4.456929268479957,6.117530857495658,7.872413250613891,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
58,-7927.11798802988,73.3171109989487,46.21825118808733,-50.467079625928,-36.02592271658964,-24.34649164815768,-15.819595502298812,-8.84704938882062,-2.4959655281298265,3.859299656831643,10.75965770776858,18.767928495368487,28.41829364137141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60,-6875.324800178028,-79.96863438251324,-36.30629531331317,52.07352623822938,35.96391090100058,24.041820907275014,15.509223403115849,8.715526028737557,2.7875972267143654,-2.7834250828953926,-8.360537776357083,-14.30982254588696,-21.255211634397376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62,14760.78181532958,2.888353722251673,-9.939528100552575,0.2985453037963974,1.1493853011675224,1.241664703356974,1.4680036930522489,1.8533954267390096,2.430779162486474,3.2739615281140644,4.495191881920545,6.172880692757518,7.936722335441565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64,14643.457290680291,3.124570389358424,-10.701320530581222,0.3288869119011466,1.2166225119426892,1.3009322308216011,1.5251514228599097,1.9086636340660668,2.478693068034431,3.302853748994714,4.486997988934619,6.112528804924443,7.8691225821376065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66,-7902.840203212101,80.31038228922307,48.91034255680578,-55.64687807631068,-39.42335614449665,-26.52256111941388,-17.165844111364915,-9.569950577449768,-2.7157666654047548,4.063723169432836,11.329176052485693,19.6531142840812,29.58457006583441,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
68,-6762.083318376432,-87.49957543508197,-37.90078438812896,57.25988106087083,39.27520108327276,26.135074513360102,16.780986391124294,9.376055782442728,2.9624042245929547,-3.009230855460193,-8.919990151011108,-15.137029510712091,-22.257433803997213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
70,14423.11694501752,2.807509771170813,-9.920960320834135,0.4225926020328201,1.2166328127075747,1.315838710482545,1.5754782764666084,2.020851231194812,2.6943114257306178,3.683648194190877,5.110231478669675,7.010127076185102,8.739728086664933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
72,14379.852779743693,2.7968312598649208,-9.90976226635672,0.4360074700119773,1.221520701795373,1.320077881382809,1.580949709346304,2.0286862767598484,2.705516357781356,3.6988214889851663,5.127932794302168,7.021112783704745,8.710283005114393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,-7901.390778555185,80.29206269398404,48.867101292030526,-55.65957820985831,-39.43174926309937,-26.530214383522832,-17.172957814053767,-9.576126077830024,-2.7203485327893757,4.061617179673499,11.330689775118596,19.659677678475077,29.597835663206148,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76,14632.754074186209,3.14659557385198,-10.754754333787687,0.3348339411418708,1.2241661821367944,1.3075148444414393,1.5314559679368267,1.91474888573068,2.484104891499569,3.3066096415609736,4.48754507548789,6.108354358814628,7.862803220233485,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-7901.27354099798,80.89406576530486,49.15567660579616,-56.06227744301869,-39.694768443642005,-26.694216682172907,-17.269982394238934,-9.62407966450807,-2.7306181373433143,4.080468401986567,11.370991583068689,19.713643997665347,29.657959403689457,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
80,-6752.781591416417,-88.11690491747632,-38.02707366781944,57.685333910845735,39.54561135730637,26.305230434148772,16.88379728824282,9.429111274445232,2.97639512964736,-3.026830799304976,-8.963046429855634,-15.1992345813235,-22.329698458034592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
82,14373.73742356395,3.6795565469883087,-12.059983729202273,0.4650376392145386,1.394402022662959,1.4533230968274506,1.667248424699426,2.039158402518779,2.581807822987008,3.346807790336044,4.421502657032498,5.88423865583838,7.53569022919255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84,-7861.784250423394,95.0725517059914,55.13353008588986,-66.0302576994948,-46.15498983078495,-30.732462397599186,-19.681066734287025,-10.850285920734263,-3.056867705641192,4.43310999828749,12.194460905395816,20.782210835809497,30.73049798038555,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86,-6527.488907194424,-103.12483021279456,-41.16289672813384,67.8825450261797,45.97324763699895,30.30082817237756,19.25743820590241,10.623418048921696,3.271493213836704,-3.42273809515177,-9.865872236938175,-16.407382792162274,-23.54692676554841,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
88,14367.449961598932,3.693912888514303,-12.09143761397202,0.4683067516454572,1.3985869040925984,1.4568315549553976,1.6703995808678604,2.0418424787547447,2.583523368881532,3.3466005399077696,4.417872346743381,5.875511670889375,7.523028125181055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
90,-7860.803388693183,95.43389693160616,55.28926002017133,-66.27889510109395,-46.31467460841903,-30.830797096140223,-19.738530041469613,-10.878585699296908,-3.0639091693885905,4.440789710711803,12.210295337394763,20.79867045543537,30.738999249184943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-6521.936187941897,-103.50780953386108,-41.2479701887136,68.13667608514136,46.131899742595536,30.3979092326907,19.31380144278545,10.650745206659892,3.277476385472321,-3.432081692348026,-9.884947579339352,-16.429871803817935,-23.563574575023868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
94,15050.390812582127,5.043513615391237,-15.505821933336,1.0441080887055143,2.130262235937775,2.118498718752216,2.269684036626695,2.5407146636633944,2.8970557629149245,3.33391795819465,3.86632313719979,4.516739255114807,5.259247191014035,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
96,-8419.974139685926,131.1208493294791,72.44654013329075,-89.47606377411368,-61.02530532534996,-39.59982232808879,-24.602657208134183,-13.077530794866044,-3.509827314800394,4.919043331316484,12.711870879560465,20.22507574834301,27.72855077178576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98,-6623.189338991474,-141.62608880079887,-51.57269394433057,93.02986670920605,61.86820544872504,40.10270951688086,25.001138396688344,13.456384687109953,3.9460912744562897,-4.327183079663929,-11.826296220712242,-18.85692267362248,-25.685259603504576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
100,15016.266992190349,5.004202753940716,-16.04804660842108,0.676041898044752,1.650569487468751,1.5090883677851483,1.5294496754370843,1.6633525387293562,1.870683006798907,2.139546572623957,2.4755721684566785,2.893601702076284,3.388610400618436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
102,-8421.282360030806,131.4814854764707,69.83881909072981,-97.22819441020675,-69.49199399103145,-49.000572581830696,-35.127721014367694,-24.852185081557742,-16.63570592119912,-9.659229470269723,-3.4358832187461386,2.360315234502689,7.961338337667201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
104,-6583.752806937852,-142.20880593229563,-48.35002043667208,100.92191868511472,70.4016531931464,49.549162361678015,35.546430121423924,25.2122924155384,16.99272309538317,10.078418986051602,4.005752995895344,-1.5208053959193162,-6.733813891994651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
106,14976.80760523499,4.960728764466123,-16.68509576082608,0.2364768125787335,1.0778462221565297,0.7817586821335187,0.6458915924534082,0.6157317774897838,0.6444762712797821,0.7116852761487228,0.8116679935087526,0.9500006990602314,1.1464278242252208,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
108,-8422.790731179291,131.9169486766324,66.76767531056319,-106.41088534245576,-79.52612506586547,-60.14623438903059,-47.61210576902463,-38.82613585363252,-32.2225942447025,-26.982484740955407,-22.63854162739134,-18.901789481006865,-15.586265907394024,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
110,-6537.373907519253,-142.91277966548543,-44.56141479571512,110.2672355293312,80.51249735062288,60.74646454956541,48.0519730071746,39.16080004433242,32.48186571953479,27.19226810636364,22.82796803111433,19.106067985042586,15.834833851586335,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
112,14970.678881401473,4.938294148943523,-16.738976425674913,0.2200832837708015,1.0656278181564247,0.7700507993595513,0.6340681470759549,0.6037369088999679,0.6324256700113778,0.699773282907153,0.8001462851932538,0.9391810243011812,1.1366893252112666,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
114,-8419.374515956151,131.84526317034909,66.58331610645178,-106.47838776669978,-79.5767374891216,-60.19646610010032,-47.664485385992286,-38.88085337914034,-32.27919734553582,-27.040252244833543,-22.696581934637177,-18.959068011085577,-15.64163234545716,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
116,-6534.389705884183,-142.8603480130729,-44.44867451188528,110.29742789978164,80.53505519261762,60.7692716073298,48.0759703940192,39.18591157211116,32.50778009445785,27.21859291829709,22.854260460280877,19.13182709861876,15.859462015909006,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
118,14976.040555813132,4.963503700306708,-16.70462447677137,0.2182131107343688,1.0523666940162553,0.7487636314420945,0.6054119168961889,0.5673945565376698,0.5875582120265601,0.6450399340550155,0.7335954623522158,0.8583444009878917,1.0402053193830771,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
120,-8423.360151544282,131.94914918855497,66.64972316923661,-106.84028036244716,-79.99902349807591,-60.672507293930735,-48.20225618736867,-39.48738213886676,-32.960945003139855,-27.80400006386009,-23.550256045481326,-19.912543827539903,-16.70713597526207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
122,-6535.796403520549,-142.9567109397934,-44.40197508074205,110.70914963428008,80.99265537716873,61.27869415385703,48.64672592013469,39.82456302713948,33.21940123265345,28.00770757563706,23.725437858311185,20.09031691563828,16.912594238649643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
124,14967.797658709298,4.927803058669991,-16.773010109701442,0.2049047594223848,1.053822002304949,0.7586705183519131,0.6225097806249679,0.591901113639642,0.6203841607287575,0.6876834302583826,0.7882275235537622,0.9277125339393664,1.1260127001483649,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
126,-8416.65915752469,131.7824867400181,66.41928189130749,-106.54140483448371,-79.62487104038625,-60.24451672817696,-47.71475059477653,-38.93349667425886,-32.3337801019098,-27.09607435262433,-22.75277139699047,-19.014603873008173,-15.69536575027481,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
128,-6533.592618299875,-142.83989312255068,-44.40697340596344,110.30847734029877,80.54379455232181,60.77836203030809,48.085664820108576,39.19613424776266,32.518384715932235,27.22940970903652,22.86510378870902,19.142489888214268,15.86969263325,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
130,14967.442492883623,4.9282095320753125,-16.772111575991588,0.2050201383804527,1.0538342169721155,0.7586987529400038,0.6225622333475781,0.591976065936344,0.6204796236735116,0.6877983197865595,0.788361726589118,0.9278666969184252,1.126187350212718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
132,-8416.380484008872,131.77733073818908,66.4072407864759,-106.54458690516375,-79.6268885379536,-60.246433826132616,-47.71671431322313,-38.935519576924015,-32.335844703762575,-27.098154415146443,-22.75483742325148,-19.01662517523594,-15.697312668722438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
134,-6533.534718486989,-142.83525416791718,-44.3965214199455,110.31113289779756,80.54557142172696,60.78009063657544,48.0874539730936,39.197987803383214,32.52028318106186,27.231326489170392,22.86700869629921,19.144348905098443,15.871465359263189,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
136,14967.783896028364,4.926667232012394,-16.776757233539474,0.203240013565666,1.0525768421912711,0.7574651959470947,0.621272863106803,0.5906203624315723,0.6190655761765822,0.6863412221435059,0.7868811012065033,0.9263855113349508,1.1247321261756646,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
138,-8416.55708097918,131.7792030492019,66.41014138238445,-106.54540580733416,-79.6280472996925,-60.24770939062483,-47.71809827604777,-38.93701000172948,-32.33743091753296,-27.099816357233067,-22.75654576312695,-19.018340698380868,-15.698985460903003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
140,-6533.600008336275,-142.84084577300928,-44.409882127873885,110.30731489887556,80.54295120110432,60.777548361720505,48.08482912269447,39.19526821638932,32.51749278344631,27.228501750775692,22.86419296648955,19.141591893747268,15.868824970303136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
142,14972.548629281484,4.976990696579222,-16.798858019614396,0.1299493392214505,0.9294106706194752,0.5895887242985243,0.4101490396128004,0.3342382932438276,0.313016107321316,0.3235793681937366,0.3570141908783648,0.4162358737976157,0.5278194453576706,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
144,-8426.051894159344,132.10427570880063,66.08123244786105,-108.9092962707656,-82.2776310084448,-63.20832959917882,-51.045927983445445,-42.6737123062326,-36.518919219176894,-31.762860030255283,-27.943948995021817,-24.783733585110152,-22.10926943314426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
146,-6528.149826123558,-143.16828969266302,-43.63367098342975,112.83837175372396,83.30619618022189,63.843176042766586,51.51252592569725,43.02296096336731,36.77337435922825,31.93719837323925,28.050370966401,24.833623630974262,22.10677717443881,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
148,14975.75769588626,5.00057787205085,-16.95635350296575,-0.0172132310793491,0.7221171206076857,0.314847264244152,0.0636711573289003,-0.092845408640781,-0.2084656408609622,-0.3126113026966002,-0.4232739830295953,-0.5475025185001299,-0.6538761807050955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
150,-8435.839685193565,132.42463842107037,65.30779804752302,-112.2569207360618,-86.01008014289553,-67.40492212422247,-55.80766286350853,-48.08310008589317,-42.65619012885804,-38.71755381116085,-35.82503343855758,-33.73003965364205,-32.29540818304643,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
